Beetle,Gyro-X,Gyro-Y,Gyro-Z,Acc-X,Acc-Y,Acc-Z,Dance Move
Hand,25013,-25014,-20363,187,-16,-91,cowboy
Hand,25013,-4415,-25014,142,34,-176,cowboy
Hand,25013,9039,-25014,84,43,-200,cowboy
Hand,14267,16287,-25014,20,65,-200,cowboy
Hand,-5978,13764,-20640,-1,46,-178,cowboy
Hand,-8194,24715,-24646,-32,7,-103,cowboy
Hand,-11266,24222,-24762,-88,16,-123,cowboy
Hand,-22318,10796,-23019,-108,24,-112,cowboy
Hand,-25014,15085,-13692,-100,24,-22,cowboy
Hand,-25014,25013,-11214,-154,53,37,cowboy
Hand,-25014,-1540,5679,-200,-24,49,cowboy
Hand,-22076,-21904,18995,-100,-75,150,cowboy
Hand,-600,-19931,25013,-18,-60,118,cowboy
Hand,3844,-25014,25013,32,-90,63,cowboy
Hand,17373,-25014,23750,142,-119,5,cowboy
