Beetle,Gyro-X,Gyro-Y,Gyro-Z,Acc-X,Acc-Y,Acc-Z,Dance Move
Hand,-11192,-19872,-4909,15,39,-44,window
Hand,-12106,-17969,1548,34,36,-34,window
Hand,-6360,-21650,-103,41,36,-34,window
Hand,-1658,-17610,1984,46,44,-1,window
Hand,3264,-17904,4260,63,59,-8,window
Hand,1802,-17523,2912,68,67,0,window
Hand,3039,-14890,1561,72,61,14,window
Hand,3804,-10159,1092,69,64,19,window
Hand,9650,-8869,5547,78,80,24,window
Hand,11468,1859,8158,107,98,-5,window
Hand,11615,25,2280,82,111,-9,window
Hand,9382,7354,4904,82,114,-20,window
Hand,7537,4872,708,55,145,-58,window
Hand,3160,5540,-2006,53,153,-89,window
Hand,-4669,2982,-6585,42,150,-89,window
Hand,-9746,-475,-8044,47,137,-97,window
Hand,-11363,-4974,-9340,19,124,-86,window
Hand,-9859,-10882,-7498,14,67,-66,window
Hand,-13420,-12495,-3808,20,54,-62,window
Hand,-8444,-17998,-4733,26,42,-42,window
Hand,-12522,-18234,-2703,37,43,-48,window
Hand,-10438,-19947,-2282,47,39,-20,window
Hand,-3072,-23389,-1917,48,38,0,window
Hand,2360,-20140,2905,68,49,4,window
Hand,1237,-20002,748,77,73,-5,window
Hand,1855,-14560,682,86,68,14,window
Hand,-139,-12843,-135,74,62,26,window
Hand,6883,-8415,2898,82,62,37,window
Hand,12259,-3018,6737,88,69,39,window
Hand,12554,1308,6255,87,93,11,window
Hand,12480,1578,2494,65,108,-9,window
Hand,9278,7154,4070,76,124,-23,window
Hand,7415,4740,-1327,73,155,-60,window
Hand,3031,3703,-7518,55,165,-101,window
Hand,-6508,921,-8515,37,138,-88,window
Hand,-12773,-1617,-9099,13,104,-71,window
Hand,-7966,-9490,-8148,21,95,-49,window
Hand,-12289,-9638,-4092,35,105,-68,window
Hand,-7966,-15568,-4867,19,68,-52,window
Hand,-8953,-14352,-3202,27,42,-32,window
Hand,-10530,-18639,-2704,38,35,-24,window
Hand,-3666,-19545,-1389,45,45,-30,window
Hand,25,-19720,1216,62,48,-6,window
Hand,2800,-17030,5700,76,56,-1,window
Hand,4254,-15536,5817,84,55,11,window
Hand,5593,-11886,5005,87,68,16,window
Hand,7060,-7367,5411,87,78,25,window
Hand,10663,-3598,9043,101,91,18,window
Hand,13289,2097,5236,102,106,5,window
Hand,8606,2718,985,73,141,-60,window
Hand,2878,7522,-169,74,117,-32,window
Hand,2104,5150,-5746,56,141,-85,window
Hand,-2752,1932,-8185,26,139,-83,window
Hand,-6937,-5413,-5115,21,133,-105,window
Hand,-11176,-4202,-6425,30,116,-106,window
Hand,-13840,-11247,-10247,34,83,-86,window
